Date;Open;High;Low;Close;Volume
2018-10-05 15:20:08.853000;82215.0;82795.0;82140.0;82745.0;10000
2018-10-05 16:02:27.144000;82745.0;82815.0;82255.0;82395.0;10000
2018-10-05 16:28:50.028000;82395.0;82750.0;82370.0;82690.0;10000
2018-10-05 16:59:00.475000;82690.0;82820.0;82450.0;82475.0;10000
2018-10-08 09:05:54.662000;86570.0;87015.0;85980.0;86890.0;10000
2018-10-08 09:15:33.666000;86890.0;86925.0;86460.0;86600.0;10000
2018-10-08 09:31:45.487000;86600.0;87550.0;86585.0;87430.0;10000
2018-10-08 09:54:29.349000;87430.0;87985.0;87270.0;87840.0;10000
2018-10-08 10:15:30.784000;87840.0;87965.0;87555.0;87615.0;10000
2018-10-08 10:28:26.179000;87615.0;87670.0;87000.0;87020.0;10000
2018-10-08 10:38:48.773000;87020.0;87155.0;86660.0;86700.0;10000
2018-10-08 10:50:22.245000;86700.0;87020.0;86500.0;86515.0;10000
2018-10-08 11:08:59.875000;86515.0;86865.0;86215.0;86220.0;10000
2018-10-08 11:26:04.868000;86220.0;86425.0;85970.0;86085.0;10000
2018-10-08 11:44:22.949000;86085.0;86130.0;85675.0;85980.0;10000
2018-10-08 12:12:48.853000;85980.0;86065.0;85595.0;85640.0;10000
2018-10-08 12:46:54.366000;85640.0;85795.0;85345.0;85350.0;10000
2018-10-08 13:20:29.394000;85350.0;85960.0;85335.0;85750.0;10000
2018-10-08 14:25:30.527000;85750.0;85910.0;85440.0;85825.0;10000
2018-10-08 15:17:53.529000;85825.0;86255.0;85575.0;86135.0;10000
2018-10-08 15:51:25.158000;86135.0;86165.0;85705.0;86080.0;10000
2018-10-08 16:12:55.114000;86080.0;86590.0;86055.0;86585.0;10000
2018-10-08 16:41:54.035000;86585.0;86625.0;86255.0;86305.0;10000
2018-10-08 17:06:54.062000;86305.0;86480.0;86250.0;86370.0;10000
2018-10-10 09:16:23.366000;85000.0;85280.0;84625.0;85210.0;10000
2018-10-10 10:08:07.817000;85210.0;85445.0;84825.0;85185.0;10000
2018-10-10 10:34:30.678000;85185.0;85520.0;84840.0;84900.0;10000
2018-10-10 10:55:16.653000;84900.0;85000.0;84510.0;84700.0;10000
2018-10-10 11:15:39.664000;84700.0;84880.0;84445.0;84745.0;10000
2018-10-10 11:59:41.686000;84745.0;84785.0;84415.0;84650.0;10000
2018-10-10 12:36:23.665000;84650.0;84680.0;84120.0;84185.0;10000
2018-10-10 13:37:37.802000;84185.0;84355.0;84100.0;84220.0;10000
2018-10-10 14:48:25.478000;84220.0;84480.0;84110.0;84340.0;10000
2018-10-10 15:23:53.891000;84340.0;84365.0;83945.0;84215.0;10000
2018-10-10 16:14:43.335000;84215.0;84310.0;83860.0;84040.0;10000
2018-10-10 16:55:41.830000;84040.0;84050.0;83820.0;83915.0;10000
2018-10-10 17:44:01.012000;83915.0;83940.0;83590.0;83650.0;10000
2018-10-11 09:22:01.718000;84000.0;84365.0;83900.0;84070.0;10000
2018-10-11 09:42:15.338000;84070.0;84925.0;83890.0;84750.0;10000
2018-10-11 10:19:48.519000;84750.0;84970.0;84505.0;84520.0;10000
2018-10-11 10:42:00.258000;84520.0;84590.0;83905.0;83920.0;10000
2018-10-11 11:01:26.626000;83920.0;84705.0;83830.0;84635.0;10000
2018-10-11 11:26:51.746000;84635.0;84705.0;84035.0;84115.0;10000
2018-10-11 11:44:36.358000;84115.0;84250.0;83935.0;84085.0;10000
2018-10-11 12:10:11.275000;84085.0;84250.0;83370.0;83370.0;10000
2018-10-11 12:33:17.675000;83370.0;83545.0;82970.0;83280.0;10000
2018-10-11 13:17:08.236000;83280.0;83720.0;83200.0;83695.0;10000
2018-10-11 14:05:00.391000;83695.0;83935.0;83475.0;83525.0;10000
2018-10-11 15:15:32.409000;83525.0;83740.0;83275.0;83370.0;10000
2018-10-11 15:49:31.517000;83370.0;83460.0;82610.0;82785.0;10000
2018-10-11 16:16:17.136000;82785.0;82995.0;82630.0;82990.0;10000
2018-10-11 16:46:39.639000;82990.0;83445.0;82935.0;83180.0;10000
2018-10-15 09:52:58.294000;84260.0;84500.0;84115.0;84495.0;10000
2018-10-15 10:27:29.185000;84495.0;84540.0;83795.0;83940.0;10000
2018-10-15 10:55:17.092000;83940.0;84010.0;83530.0;83740.0;10000
2018-10-15 11:31:04.937000;83740.0;83930.0;83360.0;83930.0;10000
2018-10-15 12:19:10.352000;83930.0;83980.0;83590.0;83825.0;10000
2018-10-15 13:16:45.734000;83825.0;84170.0;83670.0;83850.0;10000
2018-10-15 14:37:16.496000;83850.0;84160.0;83750.0;84050.0;10000
2018-10-15 15:38:28.130000;84050.0;84265.0;83705.0;83705.0;10000
2018-10-15 16:27:55.338000;83705.0;83820.0;83270.0;83450.0;10000
2018-10-15 17:43:24.788000;83450.0;83640.0;83210.0;83330.0;10000
2018-10-16 09:45:38.041000;83850.0;84380.0;83850.0;84205.0;10000
2018-10-16 10:30:32.210000;84205.0;84560.0;84130.0;84560.0;10000
2018-10-16 11:02:38.562000;84560.0;84760.0;84360.0;84710.0;10000
2018-10-16 11:35:39.387000;84710.0;84935.0;84570.0;84800.0;10000
2018-10-16 11:58:55.670000;84800.0;85130.0;84750.0;85055.0;10000
2018-10-16 12:42:19.850000;85055.0;85210.0;84920.0;84920.0;10000
2018-10-16 14:00:17.711000;84920.0;85245.0;84910.0;85000.0;10000
2018-10-16 14:52:39.674000;85000.0;85270.0;84880.0;85165.0;10000
2018-10-16 15:35:21.350000;85165.0;85190.0;84965.0;85115.0;10000
2018-10-16 16:24:27.243000;85115.0;85445.0;84910.0;85375.0;10000
2018-10-16 17:02:44.968000;85375.0;85740.0;85290.0;85740.0;10000
